MITRE ATT&CK Tactic,MITRE ATT&CK Technique,Description,Windows Event IDs,Threat Name/Tool/CVE,Question,Answer
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,New file share created on a host,5142,,Which Event ID(s) should be monitored for New file share created on a host?,"To monitor for 'New file share created on a host', look for Event ID(s) 5142."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,New file share created on a host,5142,,Which tools or threats are associated with the technique T1021.002-SMB Windows Admin Shares?,The tools or threats associated with T1021.002-SMB Windows Admin Shares include nan.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,New file share created on a host,5142,,What vulnerabilities are related to T1021.002-SMB Windows Admin Shares?,The vulnerabilities related to T1021.002-SMB Windows Admin Shares include nan.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,New file share created on a host,5142,,What does it mean when New file share created on a host appears in logs?,"When 'New file share created on a host' appears in logs, it indicates an occurrence of Event ID(s) 5142 under tactic TA0008-Lateral Movement and technique T1021.002-SMB Windows Admin Shares."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,New file share created on a host,5142,,In which scenarios might New file share created on a host be detected?,"'New file share created on a host' might be detected in scenarios involving the T1021.002-SMB Windows Admin Shares technique under the TA0008-Lateral Movement tactic, possibly related to threat(s) nan."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,New file share created on a host,5142,,What behavior indicates the use of T1021.002-SMB Windows Admin Shares?,"The behavior indicating the use of T1021.002-SMB Windows Admin Shares includes events such as 'New file share created on a host', often marked by Event ID(s) 5142."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,New file share created on a host,5142,,What patterns might signify T1021.002-SMB Windows Admin Shares activity?,"Patterns that may signify T1021.002-SMB Windows Admin Shares activity include log entries of Event ID(s) 5142, particularly descriptions like 'New file share created on a host'."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,New file share created on a host,5142,,How can an organization respond to detections of New file share created on a host?,Organizations can respond to detections of 'New file share created on a host' by monitoring Event ID(s) 5142 and implementing mitigations against T1021.002-SMB Windows Admin Shares.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,New file share created on a host,5142,,What preventive actions can reduce the risk of T1021.002-SMB Windows Admin Shares?,Preventive actions that can reduce the risk of T1021.002-SMB Windows Admin Shares include proactive monitoring for New file share created on a host and event ID(s) 5142.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Psexec remote execution via SMB,5145,,What events indicate Psexec remote execution via SMB?,The events that indicate 'Psexec remote execution via SMB' include Event ID(s) 5145.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Psexec remote execution via SMB,5145,,Which Event ID(s) should be monitored for Psexec remote execution via SMB?,"To monitor for 'Psexec remote execution via SMB', look for Event ID(s) 5145."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Psexec remote execution via SMB,5145,,Which tools or threats are associated with the technique T1021.002-SMB Windows Admin Shares?,The tools or threats associated with T1021.002-SMB Windows Admin Shares include nan.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Psexec remote execution via SMB,5145,,What vulnerabilities are related to T1021.002-SMB Windows Admin Shares?,The vulnerabilities related to T1021.002-SMB Windows Admin Shares include nan.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Psexec remote execution via SMB,5145,,What does it mean when Psexec remote execution via SMB appears in logs?,"When 'Psexec remote execution via SMB' appears in logs, it indicates an occurrence of Event ID(s) 5145 under tactic TA0008-Lateral Movement and technique T1021.002-SMB Windows Admin Shares."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Psexec remote execution via SMB,5145,,In which scenarios might Psexec remote execution via SMB be detected?,"'Psexec remote execution via SMB' might be detected in scenarios involving the T1021.002-SMB Windows Admin Shares technique under the TA0008-Lateral Movement tactic, possibly related to threat(s) nan."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Psexec remote execution via SMB,5145,,What behavior indicates the use of T1021.002-SMB Windows Admin Shares?,"The behavior indicating the use of T1021.002-SMB Windows Admin Shares includes events such as 'Psexec remote execution via SMB', often marked by Event ID(s) 5145."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Psexec remote execution via SMB,5145,,What patterns might signify T1021.002-SMB Windows Admin Shares activity?,"Patterns that may signify T1021.002-SMB Windows Admin Shares activity include log entries of Event ID(s) 5145, particularly descriptions like 'Psexec remote execution via SMB'."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Psexec remote execution via SMB,5145,,How can an organization respond to detections of Psexec remote execution via SMB?,Organizations can respond to detections of 'Psexec remote execution via SMB' by monitoring Event ID(s) 5145 and implementing mitigations against T1021.002-SMB Windows Admin Shares.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Psexec remote execution via SMB,5145,,What preventive actions can reduce the risk of T1021.002-SMB Windows Admin Shares?,Preventive actions that can reduce the risk of T1021.002-SMB Windows Admin Shares include proactive monitoring for Psexec remote execution via SMB and event ID(s) 5145.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote service creation over SMB,5145,,What events indicate Remote service creation over SMB?,The events that indicate 'Remote service creation over SMB' include Event ID(s) 5145.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote service creation over SMB,5145,,Which Event ID(s) should be monitored for Remote service creation over SMB?,"To monitor for 'Remote service creation over SMB', look for Event ID(s) 5145."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote service creation over SMB,5145,,Which tools or threats are associated with the technique T1021.002-SMB Windows Admin Shares?,The tools or threats associated with T1021.002-SMB Windows Admin Shares include nan.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote service creation over SMB,5145,,What vulnerabilities are related to T1021.002-SMB Windows Admin Shares?,The vulnerabilities related to T1021.002-SMB Windows Admin Shares include nan.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote service creation over SMB,5145,,What does it mean when Remote service creation over SMB appears in logs?,"When 'Remote service creation over SMB' appears in logs, it indicates an occurrence of Event ID(s) 5145 under tactic TA0008-Lateral Movement and technique T1021.002-SMB Windows Admin Shares."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote service creation over SMB,5145,,In which scenarios might Remote service creation over SMB be detected?,"'Remote service creation over SMB' might be detected in scenarios involving the T1021.002-SMB Windows Admin Shares technique under the TA0008-Lateral Movement tactic, possibly related to threat(s) nan."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote service creation over SMB,5145,,What behavior indicates the use of T1021.002-SMB Windows Admin Shares?,"The behavior indicating the use of T1021.002-SMB Windows Admin Shares includes events such as 'Remote service creation over SMB', often marked by Event ID(s) 5145."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote service creation over SMB,5145,,What patterns might signify T1021.002-SMB Windows Admin Shares activity?,"Patterns that may signify T1021.002-SMB Windows Admin Shares activity include log entries of Event ID(s) 5145, particularly descriptions like 'Remote service creation over SMB'."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote service creation over SMB,5145,,How can an organization respond to detections of Remote service creation over SMB?,Organizations can respond to detections of 'Remote service creation over SMB' by monitoring Event ID(s) 5145 and implementing mitigations against T1021.002-SMB Windows Admin Shares.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote service creation over SMB,5145,,What preventive actions can reduce the risk of T1021.002-SMB Windows Admin Shares?,Preventive actions that can reduce the risk of T1021.002-SMB Windows Admin Shares include proactive monitoring for Remote service creation over SMB and event ID(s) 5145.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote shell execuction via SMB admin share,5145,,What events indicate Remote shell execuction via SMB admin share?,The events that indicate 'Remote shell execuction via SMB admin share' include Event ID(s) 5145.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote shell execuction via SMB admin share,5145,,Which Event ID(s) should be monitored for Remote shell execuction via SMB admin share?,"To monitor for 'Remote shell execuction via SMB admin share', look for Event ID(s) 5145."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote shell execuction via SMB admin share,5145,,Which tools or threats are associated with the technique T1021.002-SMB Windows Admin Shares?,The tools or threats associated with T1021.002-SMB Windows Admin Shares include nan.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote shell execuction via SMB admin share,5145,,What vulnerabilities are related to T1021.002-SMB Windows Admin Shares?,The vulnerabilities related to T1021.002-SMB Windows Admin Shares include nan.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote shell execuction via SMB admin share,5145,,What does it mean when Remote shell execuction via SMB admin share appears in logs?,"When 'Remote shell execuction via SMB admin share' appears in logs, it indicates an occurrence of Event ID(s) 5145 under tactic TA0008-Lateral Movement and technique T1021.002-SMB Windows Admin Shares."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote shell execuction via SMB admin share,5145,,In which scenarios might Remote shell execuction via SMB admin share be detected?,"'Remote shell execuction via SMB admin share' might be detected in scenarios involving the T1021.002-SMB Windows Admin Shares technique under the TA0008-Lateral Movement tactic, possibly related to threat(s) nan."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote shell execuction via SMB admin share,5145,,What behavior indicates the use of T1021.002-SMB Windows Admin Shares?,"The behavior indicating the use of T1021.002-SMB Windows Admin Shares includes events such as 'Remote shell execuction via SMB admin share', often marked by Event ID(s) 5145."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote shell execuction via SMB admin share,5145,,What patterns might signify T1021.002-SMB Windows Admin Shares activity?,"Patterns that may signify T1021.002-SMB Windows Admin Shares activity include log entries of Event ID(s) 5145, particularly descriptions like 'Remote shell execuction via SMB admin share'."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote shell execuction via SMB admin share,5145,,How can an organization respond to detections of Remote shell execuction via SMB admin share?,Organizations can respond to detections of 'Remote shell execuction via SMB admin share' by monitoring Event ID(s) 5145 and implementing mitigations against T1021.002-SMB Windows Admin Shares.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Remote shell execuction via SMB admin share,5145,,What preventive actions can reduce the risk of T1021.002-SMB Windows Admin Shares?,Preventive actions that can reduce the risk of T1021.002-SMB Windows Admin Shares include proactive monitoring for Remote shell execuction via SMB admin share and event ID(s) 5145.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Shared printer creation,5142,PrintNightmare (CVE-2021-1675 / CVE-2021-34527),What events indicate Shared printer creation?,The events that indicate 'Shared printer creation' include Event ID(s) 5142.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Shared printer creation,5142,PrintNightmare (CVE-2021-1675 / CVE-2021-34527),Which Event ID(s) should be monitored for Shared printer creation?,"To monitor for 'Shared printer creation', look for Event ID(s) 5142."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Shared printer creation,5142,PrintNightmare (CVE-2021-1675 / CVE-2021-34527),Which tools or threats are associated with the technique T1021.002-SMB Windows Admin Shares?,The tools or threats associated with T1021.002-SMB Windows Admin Shares include PrintNightmare (CVE-2021-1675 / CVE-2021-34527).
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Shared printer creation,5142,PrintNightmare (CVE-2021-1675 / CVE-2021-34527),What vulnerabilities are related to T1021.002-SMB Windows Admin Shares?,The vulnerabilities related to T1021.002-SMB Windows Admin Shares include PrintNightmare (CVE-2021-1675 / CVE-2021-34527).
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Shared printer creation,5142,PrintNightmare (CVE-2021-1675 / CVE-2021-34527),What does it mean when Shared printer creation appears in logs?,"When 'Shared printer creation' appears in logs, it indicates an occurrence of Event ID(s) 5142 under tactic TA0008-Lateral Movement and technique T1021.002-SMB Windows Admin Shares."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Shared printer creation,5142,PrintNightmare (CVE-2021-1675 / CVE-2021-34527),In which scenarios might Shared printer creation be detected?,"'Shared printer creation' might be detected in scenarios involving the T1021.002-SMB Windows Admin Shares technique under the TA0008-Lateral Movement tactic, possibly related to threat(s) PrintNightmare (CVE-2021-1675 / CVE-2021-34527)."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Shared printer creation,5142,PrintNightmare (CVE-2021-1675 / CVE-2021-34527),What behavior indicates the use of T1021.002-SMB Windows Admin Shares?,"The behavior indicating the use of T1021.002-SMB Windows Admin Shares includes events such as 'Shared printer creation', often marked by Event ID(s) 5142."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Shared printer creation,5142,PrintNightmare (CVE-2021-1675 / CVE-2021-34527),What patterns might signify T1021.002-SMB Windows Admin Shares activity?,"Patterns that may signify T1021.002-SMB Windows Admin Shares activity include log entries of Event ID(s) 5142, particularly descriptions like 'Shared printer creation'."
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Shared printer creation,5142,PrintNightmare (CVE-2021-1675 / CVE-2021-34527),How can an organization respond to detections of Shared printer creation?,Organizations can respond to detections of 'Shared printer creation' by monitoring Event ID(s) 5142 and implementing mitigations against T1021.002-SMB Windows Admin Shares.
TA0008-Lateral Movement,T1021.002-SMB Windows Admin Shares,Shared printer creation,5142,PrintNightmare (CVE-2021-1675 / CVE-2021-34527),What preventive actions can reduce the risk of T1021.002-SMB Windows Admin Shares?,Preventive actions that can reduce the risk of T1021.002-SMB Windows Admin Shares include proactive monitoring for Shared printer creation and event ID(s) 5142.
TA0008-Lateral Movement,T1021.003-DCOM,DCOM lateral movement (via MMC20),4104,,What events indicate DCOM lateral movement (via MMC20)?,The events that indicate 'DCOM lateral movement (via MMC20)' include Event ID(s) 4104.
TA0008-Lateral Movement,T1021.003-DCOM,DCOM lateral movement (via MMC20),4104,,Which Event ID(s) should be monitored for DCOM lateral movement (via MMC20)?,"To monitor for 'DCOM lateral movement (via MMC20)', look for Event ID(s) 4104."
TA0008-Lateral Movement,T1021.003-DCOM,DCOM lateral movement (via MMC20),4104,,Which tools or threats are associated with the technique T1021.003-DCOM?,The tools or threats associated with T1021.003-DCOM include nan.
TA0008-Lateral Movement,T1021.003-DCOM,DCOM lateral movement (via MMC20),4104,,What vulnerabilities are related to T1021.003-DCOM?,The vulnerabilities related to T1021.003-DCOM include nan.
TA0008-Lateral Movement,T1021.003-DCOM,DCOM lateral movement (via MMC20),4104,,What does it mean when DCOM lateral movement (via MMC20) appears in logs?,"When 'DCOM lateral movement (via MMC20)' appears in logs, it indicates an occurrence of Event ID(s) 4104 under tactic TA0008-Lateral Movement and technique T1021.003-DCOM."
TA0008-Lateral Movement,T1021.003-DCOM,DCOM lateral movement (via MMC20),4104,,In which scenarios might DCOM lateral movement (via MMC20) be detected?,"'DCOM lateral movement (via MMC20)' might be detected in scenarios involving the T1021.003-DCOM technique under the TA0008-Lateral Movement tactic, possibly related to threat(s) nan."
TA0008-Lateral Movement,T1021.003-DCOM,DCOM lateral movement (via MMC20),4104,,What behavior indicates the use of T1021.003-DCOM?,"The behavior indicating the use of T1021.003-DCOM includes events such as 'DCOM lateral movement (via MMC20)', often marked by Event ID(s) 4104."
TA0008-Lateral Movement,T1021.003-DCOM,DCOM lateral movement (via MMC20),4104,,What patterns might signify T1021.003-DCOM activity?,"Patterns that may signify T1021.003-DCOM activity include log entries of Event ID(s) 4104, particularly descriptions like 'DCOM lateral movement (via MMC20)'."
TA0008-Lateral Movement,T1021.003-DCOM,DCOM lateral movement (via MMC20),4104,,How can an organization respond to detections of DCOM lateral movement (via MMC20)?,Organizations can respond to detections of 'DCOM lateral movement (via MMC20)' by monitoring Event ID(s) 4104 and implementing mitigations against T1021.003-DCOM.
TA0008-Lateral Movement,T1021.003-DCOM,DCOM lateral movement (via MMC20),4104,,What preventive actions can reduce the risk of T1021.003-DCOM?,Preventive actions that can reduce the risk of T1021.003-DCOM include proactive monitoring for DCOM lateral movement (via MMC20) and event ID(s) 4104.
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec privilege abuse,4674,,What events indicate DCOMexec privilege abuse?,The events that indicate 'DCOMexec privilege abuse' include Event ID(s) 4674.
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec privilege abuse,4674,,Which Event ID(s) should be monitored for DCOMexec privilege abuse?,"To monitor for 'DCOMexec privilege abuse', look for Event ID(s) 4674."
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec privilege abuse,4674,,Which tools or threats are associated with the technique T1021.003-DCOM?,The tools or threats associated with T1021.003-DCOM include nan.
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec privilege abuse,4674,,What vulnerabilities are related to T1021.003-DCOM?,The vulnerabilities related to T1021.003-DCOM include nan.
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec privilege abuse,4674,,What does it mean when DCOMexec privilege abuse appears in logs?,"When 'DCOMexec privilege abuse' appears in logs, it indicates an occurrence of Event ID(s) 4674 under tactic TA0008-Lateral Movement and technique T1021.003-DCOM."
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec privilege abuse,4674,,In which scenarios might DCOMexec privilege abuse be detected?,"'DCOMexec privilege abuse' might be detected in scenarios involving the T1021.003-DCOM technique under the TA0008-Lateral Movement tactic, possibly related to threat(s) nan."
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec privilege abuse,4674,,What behavior indicates the use of T1021.003-DCOM?,"The behavior indicating the use of T1021.003-DCOM includes events such as 'DCOMexec privilege abuse', often marked by Event ID(s) 4674."
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec privilege abuse,4674,,What patterns might signify T1021.003-DCOM activity?,"Patterns that may signify T1021.003-DCOM activity include log entries of Event ID(s) 4674, particularly descriptions like 'DCOMexec privilege abuse'."
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec privilege abuse,4674,,How can an organization respond to detections of DCOMexec privilege abuse?,Organizations can respond to detections of 'DCOMexec privilege abuse' by monitoring Event ID(s) 4674 and implementing mitigations against T1021.003-DCOM.
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec privilege abuse,4674,,What preventive actions can reduce the risk of T1021.003-DCOM?,Preventive actions that can reduce the risk of T1021.003-DCOM include proactive monitoring for DCOMexec privilege abuse and event ID(s) 4674.
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec process abuse via MMC,1 or 4688,,What events indicate DCOMexec process abuse via MMC?,The events that indicate 'DCOMexec process abuse via MMC' include Event ID(s) 1 or 4688.
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec process abuse via MMC,1 or 4688,,Which Event ID(s) should be monitored for DCOMexec process abuse via MMC?,"To monitor for 'DCOMexec process abuse via MMC', look for Event ID(s) 1 or 4688."
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec process abuse via MMC,1 or 4688,,Which tools or threats are associated with the technique T1021.003-DCOM?,The tools or threats associated with T1021.003-DCOM include nan.
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec process abuse via MMC,1 or 4688,,What vulnerabilities are related to T1021.003-DCOM?,The vulnerabilities related to T1021.003-DCOM include nan.
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec process abuse via MMC,1 or 4688,,What does it mean when DCOMexec process abuse via MMC appears in logs?,"When 'DCOMexec process abuse via MMC' appears in logs, it indicates an occurrence of Event ID(s) 1 or 4688 under tactic TA0008-Lateral Movement and technique T1021.003-DCOM."
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec process abuse via MMC,1 or 4688,,In which scenarios might DCOMexec process abuse via MMC be detected?,"'DCOMexec process abuse via MMC' might be detected in scenarios involving the T1021.003-DCOM technique under the TA0008-Lateral Movement tactic, possibly related to threat(s) nan."
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec process abuse via MMC,1 or 4688,,What behavior indicates the use of T1021.003-DCOM?,"The behavior indicating the use of T1021.003-DCOM includes events such as 'DCOMexec process abuse via MMC', often marked by Event ID(s) 1 or 4688."
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec process abuse via MMC,1 or 4688,,What patterns might signify T1021.003-DCOM activity?,"Patterns that may signify T1021.003-DCOM activity include log entries of Event ID(s) 1 or 4688, particularly descriptions like 'DCOMexec process abuse via MMC'."
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec process abuse via MMC,1 or 4688,,How can an organization respond to detections of DCOMexec process abuse via MMC?,Organizations can respond to detections of 'DCOMexec process abuse via MMC' by monitoring Event ID(s) 1 or 4688 and implementing mitigations against T1021.003-DCOM.
TA0008-Lateral Movement,T1021.003-DCOM,DCOMexec process abuse via MMC,1 or 4688,,What preventive actions can reduce the risk of T1021.003-DCOM?,Preventive actions that can reduce the risk of T1021.003-DCOM include proactive monitoring for DCOMexec process abuse via MMC and event ID(s) 1 or 4688.
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH native server feature installation,800 or 4103 or 4104,SSH server,What events indicate OpenSSH native server feature installation?,The events that indicate 'OpenSSH native server feature installation' include Event ID(s) 800 or 4103 or 4104.
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH native server feature installation,800 or 4103 or 4104,SSH server,Which Event ID(s) should be monitored for OpenSSH native server feature installation?,"To monitor for 'OpenSSH native server feature installation', look for Event ID(s) 800 or 4103 or 4104."
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH native server feature installation,800 or 4103 or 4104,SSH server,Which tools or threats are associated with the technique T1021.004-Remote services: SSH?,The tools or threats associated with T1021.004-Remote services: SSH include SSH server.
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH native server feature installation,800 or 4103 or 4104,SSH server,What vulnerabilities are related to T1021.004-Remote services: SSH?,The vulnerabilities related to T1021.004-Remote services: SSH include SSH server.
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH native server feature installation,800 or 4103 or 4104,SSH server,What does it mean when OpenSSH native server feature installation appears in logs?,"When 'OpenSSH native server feature installation' appears in logs, it indicates an occurrence of Event ID(s) 800 or 4103 or 4104 under tactic TA0008-Lateral Movement and technique T1021.004-Remote services: SSH."
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH native server feature installation,800 or 4103 or 4104,SSH server,In which scenarios might OpenSSH native server feature installation be detected?,"'OpenSSH native server feature installation' might be detected in scenarios involving the T1021.004-Remote services: SSH technique under the TA0008-Lateral Movement tactic, possibly related to threat(s) SSH server."
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH native server feature installation,800 or 4103 or 4104,SSH server,What behavior indicates the use of T1021.004-Remote services: SSH?,"The behavior indicating the use of T1021.004-Remote services: SSH includes events such as 'OpenSSH native server feature installation', often marked by Event ID(s) 800 or 4103 or 4104."
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH native server feature installation,800 or 4103 or 4104,SSH server,What patterns might signify T1021.004-Remote services: SSH activity?,"Patterns that may signify T1021.004-Remote services: SSH activity include log entries of Event ID(s) 800 or 4103 or 4104, particularly descriptions like 'OpenSSH native server feature installation'."
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH native server feature installation,800 or 4103 or 4104,SSH server,How can an organization respond to detections of OpenSSH native server feature installation?,Organizations can respond to detections of 'OpenSSH native server feature installation' by monitoring Event ID(s) 800 or 4103 or 4104 and implementing mitigations against T1021.004-Remote services: SSH.
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH native server feature installation,800 or 4103 or 4104,SSH server,What preventive actions can reduce the risk of T1021.004-Remote services: SSH?,Preventive actions that can reduce the risk of T1021.004-Remote services: SSH include proactive monitoring for OpenSSH native server feature installation and event ID(s) 800 or 4103 or 4104.
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH server for Windows activation/configuration detected,800 or 4103 or 4104,SSH server,What events indicate OpenSSH server for Windows activation/configuration detected?,The events that indicate 'OpenSSH server for Windows activation/configuration detected' include Event ID(s) 800 or 4103 or 4104.
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH server for Windows activation/configuration detected,800 or 4103 or 4104,SSH server,Which Event ID(s) should be monitored for OpenSSH server for Windows activation/configuration detected?,"To monitor for 'OpenSSH server for Windows activation/configuration detected', look for Event ID(s) 800 or 4103 or 4104."
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH server for Windows activation/configuration detected,800 or 4103 or 4104,SSH server,Which tools or threats are associated with the technique T1021.004-Remote services: SSH?,The tools or threats associated with T1021.004-Remote services: SSH include SSH server.
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH server for Windows activation/configuration detected,800 or 4103 or 4104,SSH server,What vulnerabilities are related to T1021.004-Remote services: SSH?,The vulnerabilities related to T1021.004-Remote services: SSH include SSH server.
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH server for Windows activation/configuration detected,800 or 4103 or 4104,SSH server,What does it mean when OpenSSH server for Windows activation/configuration detected appears in logs?,"When 'OpenSSH server for Windows activation/configuration detected' appears in logs, it indicates an occurrence of Event ID(s) 800 or 4103 or 4104 under tactic TA0008-Lateral Movement and technique T1021.004-Remote services: SSH."
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH server for Windows activation/configuration detected,800 or 4103 or 4104,SSH server,In which scenarios might OpenSSH server for Windows activation/configuration detected be detected?,"'OpenSSH server for Windows activation/configuration detected' might be detected in scenarios involving the T1021.004-Remote services: SSH technique under the TA0008-Lateral Movement tactic, possibly related to threat(s) SSH server."
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH server for Windows activation/configuration detected,800 or 4103 or 4104,SSH server,What behavior indicates the use of T1021.004-Remote services: SSH?,"The behavior indicating the use of T1021.004-Remote services: SSH includes events such as 'OpenSSH server for Windows activation/configuration detected', often marked by Event ID(s) 800 or 4103 or 4104."
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH server for Windows activation/configuration detected,800 or 4103 or 4104,SSH server,What patterns might signify T1021.004-Remote services: SSH activity?,"Patterns that may signify T1021.004-Remote services: SSH activity include log entries of Event ID(s) 800 or 4103 or 4104, particularly descriptions like 'OpenSSH server for Windows activation/configuration detected'."
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH server for Windows activation/configuration detected,800 or 4103 or 4104,SSH server,How can an organization respond to detections of OpenSSH server for Windows activation/configuration detected?,Organizations can respond to detections of 'OpenSSH server for Windows activation/configuration detected' by monitoring Event ID(s) 800 or 4103 or 4104 and implementing mitigations against T1021.004-Remote services: SSH.
TA0008-Lateral Movement,T1021.004-Remote services: SSH,OpenSSH server for Windows activation/configuration detected,800 or 4103 or 4104,SSH server,What preventive actions can reduce the risk of T1021.004-Remote services: SSH?,Preventive actions that can reduce the risk of T1021.004-Remote services: SSH include proactive monitoring for OpenSSH server for Windows activation/configuration detected and event ID(s) 800 or 4103 or 4104.
TA0008-Lateral Movement,T1021.006-Windows Remote Management,WinRM listening service reconnaissance,4656,,What events indicate WinRM listening service reconnaissance?,The events that indicate 'WinRM listening service reconnaissance' include Event ID(s) 4656.
TA0008-Lateral Movement,T1021.006-Windows Remote Management,WinRM listening service reconnaissance,4656,,Which Event ID(s) should be monitored for WinRM listening service reconnaissance?,"To monitor for 'WinRM listening service reconnaissance', look for Event ID(s) 4656."
TA0008-Lateral Movement,T1021.006-Windows Remote Management,WinRM listening service reconnaissance,4656,,Which tools or threats are associated with the technique T1021.006-Windows Remote Management?,The tools or threats associated with T1021.006-Windows Remote Management include nan.
TA0008-Lateral Movement,T1021.006-Windows Remote Management,WinRM listening service reconnaissance,4656,,What vulnerabilities are related to T1021.006-Windows Remote Management?,The vulnerabilities related to T1021.006-Windows Remote Management include nan.
